well,row,column,condition,site_fov,timepoint_day,file_name,mcherry_channel,registration_channel,time_index,cell_roi_id,mask_source,cell_roi_area,total_mcherry_intensity,diffuse_mcherry_integrated_intensity,diffuse_mcherry_mean_intensity,punctate_mcherry_integrated_intensity,puncta_count,puncta_density_per_area,mean_puncta_intensity,median_puncta_area,diffuse_to_punctate_ratio,rupture_like_score,mcherry_metric_interpretation
J12,J,12,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0119.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,729792,15528376.0,11837604.0,16.616024017333984,3690772.0,766,0.001049614136629273,193.80304582560964,19.5,3.207351741044094,3.207351741044094,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J12,J,12,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0119.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,703561,12831491.0,10514405.0,15.302962303161621,2317086.0,705,0.0010020453095026557,119.16476645503484,18.0,4.537770717183334,4.537770717183334,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J12,J,12,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0119.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,731843,13807270.0,11218626.0,15.702706336975098,2588644.0,735,0.0010043137667491465,133.4506378796636,19.0,4.333784792345208,4.333784792345208,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J13,J,13,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0120.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,1012566,21026248.0,15853906.0,16.039514541625977,5172344.0,1097,0.0010833861693943078,194.8188870898571,19.0,3.0651298521515455,3.0651298521515455,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J13,J,13,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0120.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,1054227,15782310.0,12673778.0,12.309060096740723,3108532.0,1069,0.0010140131110273082,105.82422573706945,17.0,4.077094268289959,4.077094268289959,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J13,J,13,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0120.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,1040520,19375344.0,15658447.0,15.414148330688477,3716900.0,1016,0.0009764348594923918,135.63056728783556,19.0,4.212770588392421,4.212770588392421,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J14,J,14,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0121.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,1036971,21835286.0,16574125.0,16.375717163085938,5261162.0,1065,0.0010270296854964825,190.8265259003975,21.0,3.1502783985737084,3.1502783985737084,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J14,J,14,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0121.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,1074378,17586730.0,14021502.0,13.365636825561523,3565228.0,1038,0.0009661404086820782,121.42799002219257,19.0,3.9328486144493615,3.9328486144493615,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J14,J,14,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0121.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,1043943,20285756.0,16554980.0,16.240434646606445,3730773.0,1010,0.0009674857726897278,134.57111347689488,18.0,4.437412836427079,4.437412836427079,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J15,J,15,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0122.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,720832,14887026.0,11371513.0,16.160314559936523,3515513.0,775,0.0010751464973793128,187.91619873046875,20.0,3.2346667470712713,3.2346667470712713,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J15,J,15,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0122.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,720477,12491394.0,10045136.0,14.27660846710205,2446258.0,729,0.0010118296628469586,124.01558880485462,17.0,4.106327296628522,4.106327296628522,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J15,J,15,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0122.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,738548,13903470.0,11330749.0,15.711663246154785,2572721.0,727,0.0009843639140570627,132.23328718161812,19.0,4.404188794663548,4.404188794663548,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J16,J,16,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0123.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,617263,12978157.0,9828585.0,16.31397819519043,3149572.0,628,0.0010173945303687125,192.01795980125476,20.5,3.1206097209388703,3.1206097209388703,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J16,J,16,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0123.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,590936,10069560.0,8142209.0,14.111061096191406,1927351.0,595,0.0010068772252815755,118.13462878956514,18.0,4.224559511991212,4.224559511991212,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J16,J,16,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0123.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,633188,11635254.0,9392302.0,15.193228721618652,2242952.0,593,0.0009365306986219945,129.8745436901588,19.0,4.187473472457643,4.187473472457643,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J17,J,17,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0124.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,830255,17394682.0,13112674.0,16.177541732788086,4282008.0,888,0.0010695509211012645,196.41121604850701,19.0,3.0622721863193476,3.0622721863193476,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J17,J,17,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0124.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,790231,14210860.0,11621228.0,15.056486129760742,2589632.0,829,0.0010490603380517228,121.6124941891439,17.0,4.487598237894617,4.487598237894617,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J17,J,17,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0124.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,848142,15179353.0,12230904.0,14.770517349243164,2948449.0,813,0.0009585659005202447,129.9800747382245,19.0,4.14825014778816,4.14825014778816,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J18,J,18,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0125.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,599519,12540921.0,9658465.0,16.50661277770996,2882456.0,659,0.0010992145369853178,184.35799497103656,20.0,3.3507762130615872,3.3507762130615872,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J18,J,18,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0125.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,566482,9808158.0,7986566.0,14.438545227050781,1821592.0,569,0.0010044449779498651,117.68053484549631,18.0,4.384387941973623,4.384387941973623,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J18,J,18,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0125.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,543826,11051302.0,9087237.0,17.11260223388672,1964065.0,546,0.0010039976021723788,138.2149656526335,18.0,4.626749623864471,4.626749623864471,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J19,J,19,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0126.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,987046,20451736.0,15564526.0,16.153514862060547,4887208.0,1059,0.0010728983248996776,189.24320817466497,19.0,3.1847480197275857,3.1847480197275857,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J19,J,19,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0126.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,945822,15607819.0,12671453.0,13.718415260314941,2936366.0,972,0.0010276775122580913,113.58983854599941,17.0,4.315352037176457,4.315352037176457,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J19,J,19,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0126.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,955671,18778718.0,15420486.0,16.522733688354492,3358230.0,966,0.0010108081128327522,134.1514594352517,18.0,4.591849277743159,4.591849277743159,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J20,J,20,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellJ20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0127.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,845364,16943128.0,12990228.0,15.74491024017334,3952900.0,817,0.0009664475894396184,173.74911786643207,22.0,3.286252624654485,3.286252624654485,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J20,J,20,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellJ20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0127.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,748636,13188546.0,10949218.0,14.975788116455078,2239328.0,783,0.0010459021473706235,110.68232258861245,17.0,4.889510603178771,4.889510603178771,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
J20,J,20,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellJ20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0127.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,891016,14643963.0,11844760.0,13.617264747619629,2799203.0,813,0.0009124415274238482,115.8790476002523,20.0,4.231475887956597,4.231475887956597,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M05,M,05,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0160.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,882822,21117540.0,15259781.0,17.70680809020996,5857756.0,960,0.0010874219265026388,254.88803029855092,18.0,2.6050557585528304,2.6050557585528304,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M05,M,05,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0160.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,985872,21756828.0,16270407.0,16.904125213623047,5486423.0,965,0.0009788288946222443,201.16538121514986,18.0,2.96557647851743,2.96557647851743,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M05,M,05,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0160.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,932145,30247896.0,22423120.0,24.639680862426758,7824771.0,890,0.0009547870771168061,316.27983736188224,19.0,2.8656583048880453,2.8656583048880453,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M06,M,06,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0161.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,732243,17524146.0,12652658.0,17.701644897460938,4871488.0,775,0.0010583918180152511,253.27577071651336,18.0,2.597288138654432,2.597288138654432,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M06,M,06,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0161.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,763159,17300018.0,12661929.0,16.996585845947266,4638089.0,741,0.0009709641110162221,220.45838527705183,19.0,2.729988363741461,2.729988363741461,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M06,M,06,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0161.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,731817,23352348.0,17288984.0,24.192646026611328,6063364.0,752,0.0010275792991949796,319.53777163079445,17.0,2.851384808828424,2.851384808828424,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M07,M,07,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0162.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,895853,21576404.0,15364354.0,17.568336486816406,6212047.0,1013,0.0011307658734177027,265.31065047811074,17.0,2.473315800733241,2.473315800733241,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M07,M,07,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0162.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,923906,20569932.0,15118373.0,16.761131286621094,5451552.0,915,0.0009903604912177317,216.41937537688375,19.0,2.7732236618117603,2.7732236618117603,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M07,M,07,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0162.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,1008348,31718294.0,23356280.0,23.724002838134766,8362020.0,980,0.0009718866899116456,317.5805167217644,18.0,2.793138500027171,2.793138500027171,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M08,M,08,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0163.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,965340,23323092.0,16691544.0,17.712116241455078,6631546.0,1053,0.0010908073839257766,266.8165715463028,19.0,2.516991362194801,2.516991362194801,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M08,M,08,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0163.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,951303,19980272.0,14756769.0,15.888644218444824,5223501.0,953,0.0010017838690711562,200.12218444920288,18.0,2.825072494481608,2.825072494481608,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M08,M,08,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0163.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,854728,31613596.0,23732004.0,28.43174171447754,7881591.0,928,0.0010857255173562985,357.4573178620174,17.0,3.011067689251699,3.011067689251699,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M09,M,09,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0164.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,633085,15365092.0,11038107.0,17.85884666442871,4326985.0,697,0.001100958007216881,263.86602244657627,17.0,2.55099266579326,2.55099266579326,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M09,M,09,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0164.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,620373,14997999.0,11220330.0,18.52236557006836,3777669.0,610,0.0009832794141573162,220.66999472946418,18.0,2.970172876447627,2.970172876447627,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M09,M,09,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0164.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,537882,17598874.0,12942649.0,24.645387649536133,4656224.0,550,0.001022529104894712,326.4674691772461,17.0,2.7796448366739273,2.7796448366739273,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M10,M,10,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0165.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,890533,21592384.0,15453068.0,17.77458953857422,6139314.0,959,0.001076883169965541,266.29255311904285,18.0,2.517067542073509,2.517067542073509,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M10,M,10,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0165.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,834785,20185082.0,14888938.0,18.268321990966797,5296144.0,855,0.0010242158160472168,236.7321508039508,18.0,2.811278922929057,2.811278922929057,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M10,M,10,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0165.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,895717,32307236.0,23930068.0,27.36300277709961,8377167.0,911,0.0010170623087414697,357.67729394705447,17.0,2.8565824221956113,2.8565824221956113,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M11,M,11,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0166.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,605525,14024489.0,9846061.0,16.6567325592041,4178428.0,679,0.0011213409850937264,263.7888562591508,17.0,2.356403173633157,2.356403173633157,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M11,M,11,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0166.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,679788,14451345.0,10502689.0,15.82447624206543,3948656.0,649,0.0009547094094027039,210.21856034665336,18.0,2.6598136175947817,2.6598136175947817,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M11,M,11,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0166.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,693296,23874448.0,17482352.0,25.831737518310547,6392100.0,684,0.0009865915856993453,348.04209286427636,18.0,2.7349935076105294,2.7349935076105294,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M12,M,12,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0167.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,682150,17070424.0,12207219.0,18.33268165588379,4863206.0,715,0.001048156563804078,274.2509980955324,20.0,2.510117605546113,2.510117605546113,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M12,M,12,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0167.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,594457,16869212.0,12752029.0,21.96660041809082,4117183.0,621,0.001044650832606825,263.1846221825543,18.0,3.097270390943736,3.097270390943736,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M12,M,12,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0167.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,746124,23622608.0,16923584.0,23.2354793548584,6699026.0,699,0.0009368415973739796,336.6753154967476,19.0,2.526275312261435,2.526275312261435,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M13,M,13,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0168.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,694678,17128174.0,12239376.0,18.047758102416992,4888799.0,738,0.00106236270617313,271.0769219540645,19.0,2.503554758540389,2.503554758540389,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M13,M,13,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0168.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,488558,10033233.0,7205026.0,15.105414390563965,2828207.0,460,0.000941546346593564,210.34598539601203,19.0,2.547559637606955,2.547559637606955,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M13,M,13,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0168.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,471164,14012042.0,10190998.0,22.15675163269043,3821044.0,492,0.0010442223938988459,307.35923981085057,17.0,2.6670716170756825,2.6670716170756825,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M14,M,14,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0169.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,982364,24490388.0,17636316.0,18.38631248474121,6854071.0,1092,0.0011116042525977014,273.6544822581085,18.0,2.5731154521156006,2.5731154521156006,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M14,M,14,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0169.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,901814,20826870.0,15184155.0,17.246843338012695,5642717.0,872,0.0009669399676641004,226.9633325174314,19.0,2.69092974182425,2.69092974182425,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M14,M,14,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0169.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,863404,31531328.0,23610370.0,28.00181007385254,7920967.0,902,0.0010447021324883315,358.2226588720757,17.0,2.9807433865078616,2.9807433865078616,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M15,M,15,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0170.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,601426,14275746.0,10292857.0,17.53085708618164,3982889.0,656,0.0010907410055416781,255.54041692687244,18.0,2.5842691071725614,2.5842691071725614,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M15,M,15,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0170.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,641516,17649650.0,13164330.0,21.015281677246094,4485319.0,711,0.0011083121855088441,261.8737687595115,16.0,2.934981882001495,2.934981882001495,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M15,M,15,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0170.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,623871,20822624.0,15108370.0,24.808692932128906,5714249.0,620,0.000993795191632575,347.3724862621676,18.0,2.6439817375822012,2.6439817375822012,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M16,M,16,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0171.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,624543,15395668.0,10973680.0,17.998550415039062,4421988.0,688,0.001101605493935403,270.34485768162926,18.0,2.4816168655359347,2.4816168655359347,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M16,M,16,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0171.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,572132,14940738.0,11172985.0,19.995534896850586,3767753.0,580,0.0010137520711985804,247.1137785812904,18.0,2.9654239542764707,2.9654239542764707,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M16,M,16,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0171.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,627183,20882976.0,15336536.0,25.048934936523438,5546438.0,667,0.0010634854579906288,331.3548125305633,16.0,2.765114475271739,2.765114475271739,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M17,M,17,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0172.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,561442,12507410.0,8886632.0,16.21600914001465,3620778.0,551,0.0009814014626604681,237.91816650501397,19.0,2.454343237833843,2.454343237833843,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M17,M,17,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0172.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,468972,10256872.0,7497316.0,16.379234313964844,2759556.0,422,0.0008998405022029037,209.64286057530987,21.5,2.7168559000061183,2.7168559000061183,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
